,0
591,CC(=O)OCC1=CC=CC=C1
592,CC(=O)C1=C(C)[NH]C(C)=C1
593,CC(=O)C1=C[NH]C(C)=C1
594,CC(=O)C1=C[NH]C(C=O)=C1
595,CC(=O)C1=CC=C(NC=O)C=C1
596,CC(C#N)C=O
597,CC(C#N)NC=O
598,CC(C(=O)NC1=CC=CC=C1)S(C)=O
599,CC(C(N)=O)N(C)C
600,CC(C(N)=O)N1CCCC1
601,CC(C(N)=O)N1CCCC1=O
602,CC(C(N)=O)N1CCN(C)CC1
603,CC(C(N)=O)N1CCN(C=O)CC1
604,CC(C(N)=O)N1CCNCC1
605,CC(C(N)=O)N1CC[NH+](C)CC1
606,CC(C(N)=O)N1CC[NH2+]CC1
607,CC(C(N)=O)S(=O)CC1=CC=CC=C1
608,CC(C(N)=O)S(C)(=O)=O
609,CC(C(N)=O)S(C)=O
610,CC(C(N)=O)[NH+](C)C
611,CC(C(N)=O)[NH+]1CCCCC1
612,CC(C(N)=O)[SH](=O)=O
613,CC(C(N)=O)C1=CC=CC=C1
614,CC(C(N)=O)C1=CC=CS1
615,CC(C(N)=O)N1C=CC=N1
616,CC(C)(C(N)=O)C1=CC=CC=C1
617,CC(C)(C)C(=O)O
618,CC(C)(C)C(N)=O
619,CC(C)(C)C=O
620,CC(C)(C)CC(N)=O
621,CC(C)(C)CC=O
622,CC(C)(C)CCN
623,CC(C)(C)CN
624,CC(C)(C)CNC(N)=O
625,CC(C)(C)CNC=O
626,CC(C)(C)CNCN
627,CC(C)(C)CO
628,CC(C)(C)CC1=CC=CC=C1
629,CC(C)(C)N
630,CC(C)(C)NC(=O)CN
631,CC(C)(C)NC(=O)C1=CC=CC=C1
632,CC(C)(C)NC(N)=O
633,CC(C)(C)NC=O
634,CC(C)(C)NCCN
635,CC(C)(C)NCN
636,CC(C)(C)NCC1=CC=CC=C1
637,CC(C)(C)NS
638,CC(C)(C)NS(C)(=O)=O
639,CC(C)(C)N[SH](=O)=O
640,CC(C)(C)N[SH]=O
641,CC(C)(C)OC(=O)N1CCCC1
642,CC(C)(C)OC(=O)N1CCCCC1
643,CC(C)(C)OC(N)=O
644,CC(C)(C)OC=O
645,CC(C)(C)OCN
646,CC(C)(C)OCN1CCCC1
647,CC(C)(C)OCN1CCCCC1
648,CC(C)(C)OC1=CC=CC=C1
649,CC(C)(C)OC1=CC=CC=N1
650,CC(C)(C)S(C)(=O)=O
651,CC(C)(C)[NH3+]
652,CC(C)(C)[SH](=O)=O
653,CC(C)(C)[SH]=O
654,CC(C)(C)C1=CC=C(CN)C=C1
655,CC(C)(C)C1=CC=C(O)C=C1
656,CC(C)(C)C1=CC=CC(N)=C1
657,CC(C)(C)C1=CC=CC=C1
658,CC(C)(C)C1=N[NH]C=C1C(N)=O
659,CC(C)(C)C1=N[NH]C=C1C=O
660,CC(C)(C)C1=N[NH]C=C1CN
661,CC(C)(C)N1N=CC=C1N
662,CC(C)(C)N1N=CC=C1NC=O
663,CC(C)(C=O)NC=O
664,CC(C)(C=O)C1=CC=CC=C1
665,CC(C)(CN)C1=CC=CC=C1
666,CC(C)(CN)C1=CC=NC=C1
667,CC(C)(CNC=O)C1=CC=CC=C1
668,CC(C)(CNC=O)C1=CC=NC=C1
669,CC(C)(CO)NC=O
670,CC(C)(C[O-])NC=O
671,CC(C)(N)C(=O)[O-]
672,CC(C)(N)C(F)(F)F
673,CC(C)(N)C(F)F
674,CC(C)(N)C(N)=O
675,CC(C)(N)C=O
676,CC(C)(N)CF
677,CC(C)(N)CN
678,CC(C)(N)CO
679,CC(C)(N)C[O-]
680,CC(C)(NC=O)C(=O)[O-]
681,CC(C)(NC=O)C1=CC=CC=C1
682,CC(C)(O)C=O
683,CC(C)(O)CN
684,CC(C)(O)CNC(N)=O
685,CC(C)(O)CNC=O
686,CC(C)(O)CNCN
687,CC(C)(O)C1=CC=CC(F)=C1
688,CC(C)(O)C1=CC=CC(F)=C1
689,CC(C)([NH3+])C(N)=O
690,CC(C)([NH3+])C=O
691,CC(C)([NH3+])CN
692,CC(C)([NH3+])CO
693,CC(C)([NH3+])CC1=CC=CC=C1
694,CC(C)=CC(N)=O
695,CC(C)=CC=O
696,CC(C)=CCN
697,CC(C)C(=O)N(C)C
698,CC(C)C(=O)N1CCC(C=O)CC1
699,CC(C)C(=O)N1CCC(CN)CC1
700,CC(C)C(=O)N1CCCC1
701,CC(C)C(=O)N1CCCCC1
702,CC(C)C(=O)N1CCN(C)CC1
703,CC(C)C(=O)N1CCNCC1
704,CC(C)C(=O)NCC1=CC=CC=C1
705,CC(C)C(=O)NC1=CC=C(N)C=C1
706,CC(C)C(=O)NC1=CC=CC(C(N)=O)=C1
707,CC(C)C(=O)NC1=CC=CC(C=O)=C1
708,CC(C)C(=O)NC1=CC=CC(CN)=C1
709,CC(C)C(=O)NC1=CC=CC=C1
710,CC(C)C(=O)O
711,CC(C)C(=O)[O-]
712,CC(C)C(C)(C)O
713,CC(C)C(C)C
714,CC(C)C(C)C=O
715,CC(C)C(C)CN
716,CC(C)C(C)N
717,CC(C)C(C)N(C)C
718,CC(C)C(C)NC(=O)C1=CC=CC=C1
719,CC(C)C(C)NC(N)=O
720,CC(C)C(C)NC=O
721,CC(C)C(C)NCN
722,CC(C)C(C)NCC1=CC=CC=C1
723,CC(C)C(C)O
724,CC(C)C(C)S
725,CC(C)C(C)[NH3+]
726,CC(C)C(C)C1=CC=CC=C1
727,CC(C)C(C=O)NC(=O)C1=CC=CC=C1
728,CC(C)C(C=O)NC=O
729,CC(C)C(C=O)NCC1=CC=CC=C1
730,CC(C)C(CN)NC(=O)C1=CC=CC=C1
731,CC(C)C(CN)NC=O
732,CC(C)C(CN)NCC1=CC=CC=C1
733,CC(C)C(F)(F)F
734,CC(C)C(F)F
735,CC(C)C(N)=O
736,CC(C)C(N)C#N
737,CC(C)C(N)C(N)=O
738,CC(C)C(N)C=O
739,CC(C)C(N)CN
740,CC(C)C(N)C1=CC=CC=C1
741,CC(C)C(NC(=O)C1=CC=CC=C1)C(N)=O
742,CC(C)C(NC=O)C(N)=O
743,CC(C)C(NC=O)C1=CC=CC=C1
744,CC(C)C(NCC1=CC=CC=C1)C(N)=O
745,CC(C)C(O)CN
746,CC(C)C(O)C1=CC=CC=C1
747,CC(C)C(S)C(N)=O
748,CC(C)C(S)C=O
749,CC(C)C(S)CN
750,CC(C)C([NH3+])C1=CC=CC=C1
751,CC(C)C=O
752,CC(C)CC#N
753,CC(C)CC(=O)NC1=CC=CC=C1
754,CC(C)CC(=O)[O-]
755,CC(C)CC(C)C
756,CC(C)CC(C)C=O
757,CC(C)CC(C)N
758,CC(C)CC(C)NC(N)=O
759,CC(C)CC(C)NC=O
760,CC(C)CC(C)NCN
761,CC(C)CC(C)O
762,CC(C)CC(C)[NH3+]
763,CC(C)CC(N)=O
764,CC(C)CC(N)C(N)=O
765,CC(C)CC(N)C=O
766,CC(C)CC(N)CN
767,CC(C)CC=O
768,CC(C)CCC(N)=O
769,CC(C)CCC=O
770,CC(C)CCCN
771,CC(C)CCCNC=O
772,CC(C)CCC[NH3+]
773,CC(C)CCN
774,CC(C)CCN(C)C
775,CC(C)CCN1CCCCC1
776,CC(C)CCNC(N)=O
777,CC(C)CCNC=O
778,CC(C)CCNCN
779,CC(C)CCNC1=CC=CC=C1
780,CC(C)CCO
781,CC(C)CC[NH3+]
782,CC(C)CC[O-]
783,CC(C)CCC1=CC=CC=C1
784,CC(C)CF
785,CC(C)CN
786,CC(C)CN(C)C
787,CC(C)CN(C)C(N)=O
788,CC(C)CN(C)C=O
789,CC(C)CN(C)CN
790,CC(C)CN1CCC(C)CC1
791,CC(C)CN1CCC(C=O)CC1
792,CC(C)CN1CCC(CN)CC1
793,CC(C)CN1CCCC(C)C1
794,CC(C)CN1CCCC1
795,CC(C)CN1CCCCC1
796,CC(C)CN1CCN(C)CC1
797,CC(C)CN1CCNCC1
798,CC(C)CN1CCOCC1
799,CC(C)CNC(=O)C(N)=O
800,CC(C)CNC(=O)C=O
801,CC(C)CNC(=O)CN
802,CC(C)CNC(=O)NC(C)C
803,CC(C)CNC(=O)NC1=CC=CC=C1
804,CC(C)CNC(=O)C1=CC=CC=C1
805,CC(C)CNC(C)C
806,CC(C)CNC(C)C1=CC=CC=C1
807,CC(C)CNC(N)=O
808,CC(C)CNC=O
809,CC(C)CNCC(N)=O
810,CC(C)CNCC=O
811,CC(C)CNCCN
812,CC(C)CNCN
813,CC(C)CNCNC(C)C
814,CC(C)CNCNC1=CC=CC=C1
815,CC(C)CNCC1=CC=CC=C1
816,CC(C)CNC1=CC=C(N)C=C1
817,CC(C)CNC1=CC=CC(C(N)=O)=C1
818,CC(C)CNC1=CC=CC(C=O)=C1
819,CC(C)CNC1=CC=CC(CN)=C1
820,CC(C)CNC1=CC=CC=C1
821,CC(C)CO
822,CC(C)COC1=CC=CC=C1
823,CC(C)CS(C)=O
824,CC(C)C[NH+](C)C
825,CC(C)C[NH2+]C(C)C
826,CC(C)C[O-]
827,CC(C)C[SH](=O)=O
828,CC(C)C[SH]=O
829,CC(C)CC1=CC=C(F)C=C1
830,CC(C)CC1=CC=CC=C1
831,CC(C)CC1=CC=CC=C1O
832,CC(C)CC1=CC=CC=N1
833,CC(C)CC1=CC=CS1
834,CC(C)N(C)C
835,CC(C)N(C)C(=O)CN
836,CC(C)N(C)C(=O)NC1=CC=CC=C1
837,CC(C)N(C)C(=O)C1=CC=CC=C1
838,CC(C)N(C)C(N)=O
839,CC(C)N(C)C1CC1
840,CC(C)N(C)C=O
841,CC(C)N(C)CCN
842,CC(C)N(C)CN
843,CC(C)N(C)CNC1=CC=CC=C1
844,CC(C)N(C)CC1=CC=CC=C1
845,CC(C)N(C)S
846,CC(C)N(C)S(=O)(=O)C1=CC=CC=C1
847,CC(C)N(C)S(=O)C1=CC=CC=C1
848,CC(C)N(C)S(C)(=O)=O
849,CC(C)N(C)S(C)=O
850,CC(C)N(C)SC1=CC=CC=C1
851,CC(C)N(C)[SH](=O)=O
852,CC(C)N(C)[SH]=O
853,CC(C)N(C)C1=CC=CC=C1
854,CC(C)N(C=O)C1CC1
855,CC(C)N(C=O)CC1=CC=CC=C1
856,CC(C)N1C(=O)CCC1=O
857,CC(C)N1CC(C(N)=O)CC1=O
858,CC(C)N1CC(C=O)CC1=O
859,CC(C)N1CC(CN)CC1=O
860,CC(C)N1CCC(C(N)=O)C1
861,CC(C)N1CCC(C=O)C1
862,CC(C)N1CCC(CN)C1
863,CC(C)N1CCCC1=O
864,CC(C)N1CCN(C)CC1
865,CC(C)N1CCN(C=O)CC1
866,CC(C)N1CC[NH+](C)CC1
867,CC(C)N1CC2=CC=CC=C2C1=O
868,CC(C)NC(=O)C(=O)NC1=CC=CC=C1
869,CC(C)NC(=O)C(C)C
870,CC(C)NC(=O)C(C)N
871,CC(C)NC(=O)C(C)NC=O
872,CC(C)NC(=O)C(C)O
873,CC(C)NC(=O)C(C)S
874,CC(C)NC(=O)C(N)=O
875,CC(C)NC(=O)C1CC(=O)N(C)C1
876,CC(C)NC(=O)C1CCCCN1
877,CC(C)NC(=O)C1CCCCN1C
878,CC(C)NC(=O)C1CCCCN1C=O
879,CC(C)NC(=O)C1CCN(C)C1
880,CC(C)NC(=O)C1CCNC1
881,CC(C)NC(=O)C1CCOC1
882,CC(C)NC(=O)C1CNC(=O)C1
883,CC(C)NC(=O)C=O
884,CC(C)NC(=O)CCN
885,CC(C)NC(=O)CN
886,CC(C)NC(=O)CNC=O
887,CC(C)NC(=O)CNC1=CC=CC=C1
888,CC(C)NC(=O)CO
889,CC(C)NC(=O)COC1=CC=CC=C1
890,CC(C)NC(=O)CS
891,CC(C)NC(=O)C[NH3+]
892,CC(C)NC(=O)CC1=CC=CC=C1
893,CC(C)NC(=O)N(C)C
894,CC(C)NC(=O)N(C)C(C)C
895,CC(C)NC(=O)N1CCCC1
896,CC(C)NC(=O)N1CCCCC1
897,CC(C)NC(=O)N1CCCCC1C
898,CC(C)NC(=O)N1CCN(C)CC1
899,CC(C)NC(=O)N1CCNCC1
900,CC(C)NC(=O)NC(C)C
901,CC(C)NC(=O)NC(C)C1=CC=CC=C1
902,CC(C)NC(=O)NC1CCCCC1
903,CC(C)NC(=O)NCC1=CC=CC=C1
904,CC(C)NC(=O)NC1=C[NH]N=C1
905,CC(C)NC(=O)NC1=CC=CC(C=O)=C1
906,CC(C)NC(=O)NC1=CC=CC(O)=C1
907,CC(C)NC(=O)NC1=CC=C(F)C=C1
908,CC(C)NC(=O)NC1=CC=CC=C1
909,CC(C)NC(=O)NC1=CC=CC=C1F
910,CC(C)NC(=O)NC1=CC=CC=C1N
911,CC(C)NC(=O)NC1=CN(C)N=C1
912,CC(C)NC(=O)O
913,CC(C)NC(=O)OC(C)(C)C
914,CC(C)NC(=O)OC(C)C
915,CC(C)NC(=O)C1=C[NH]N=C1
916,CC(C)NC(=O)C1=CC=CC(O)=C1
917,CC(C)NC(=O)C1=CC=C(F)C=C1
918,CC(C)NC(=O)C1=CC=CC(N)=C1
919,CC(C)NC(=O)C1=CC=CC(S)=C1
920,CC(C)NC(=O)C1=CC=CC=C1
921,CC(C)NC(=O)C1=CC=CC=C1Cl
922,CC(C)NC(=O)C1=CC=CC=C1F
923,CC(C)NC(=O)C1=CC=CC=C1NC=O
924,CC(C)NC(=O)C1=CC=CO1
925,CC(C)NC(=O)C1=CC=CS1
926,CC(C)NC(=O)C1=CN(C)N=C1
927,CC(C)NC(=O)C1=CC=CN=C1
928,CC(C)NC(=O)C1=COC=C1
929,CC(C)NC(=O)C1=CSC=N1
930,CC(C)NC(C)C
931,CC(C)NC(C)C=O
932,CC(C)NC(C)C1=CC=CC=C1
933,CC(C)NC(N)=O
934,CC(C)NC1CC1
935,CC(C)NC=O
936,CC(C)NCC(=O)NC1=CC=CC=C1
937,CC(C)NCC(C)NC=O
938,CC(C)NCC(N)=O
939,CC(C)NCC1CC(=O)N(C)C1
940,CC(C)NCC1CC1
941,CC(C)NCC1CCCCN1
942,CC(C)NCC1CCCCN1C
943,CC(C)NCC1CCCCN1C=O
944,CC(C)NCC1CCN(C)C1
945,CC(C)NCC1CCNC1
946,CC(C)NCC1CCOC1
947,CC(C)NCC1CNC(=O)C1
948,CC(C)NCC=O
949,CC(C)NCCCN
950,CC(C)NCCN
951,CC(C)NCCNC=O
952,CC(C)NCCNC1=CC=CC=C1
953,CC(C)NCCO
954,CC(C)NCCOC1=CC=CC=C1
955,CC(C)NCCS
956,CC(C)NCC[NH3+]
957,CC(C)NCCC1=CC=CC=C1
958,CC(C)NCN
959,CC(C)NCN(C)C
960,CC(C)NCN(C)C(C)C
961,CC(C)NCN1CCCC1
962,CC(C)NCN1CCCCC1
963,CC(C)NCN1CCCCC1C
964,CC(C)NCN1CCN(C)CC1
965,CC(C)NCN1CCNCC1
966,CC(C)NCNC(C)C
967,CC(C)NCNC(C)C1=CC=CC=C1
968,CC(C)NCNC1CCCCC1
969,CC(C)NCNCC1=CC=CC=C1
970,CC(C)NCNC1=C[NH]N=C1
971,CC(C)NCNC1=CC=CC(C=O)=C1
972,CC(C)NCNC1=CC=CC(O)=C1
973,CC(C)NCNC1=CC=C(F)C=C1
974,CC(C)NCNC1=CC=CC=C1
975,CC(C)NCNC1=CC=CC=C1F
976,CC(C)NCNC1=CC=CC=C1N
977,CC(C)NCNC1=CN(C)N=C1
978,CC(C)NCO
979,CC(C)NCOC(C)(C)C
980,CC(C)NCOC(C)C
981,CC(C)NCC1=C[NH]N=C1
982,CC(C)NCC1=CC=CC(O)=C1
983,CC(C)NCC1=CC=C(F)C=C1
984,CC(C)NCC1=CC=C(O)C=C1
985,CC(C)NCC1=CC=CC(N)=C1
986,CC(C)NCC1=CC=CC(O)=C1
987,CC(C)NCC1=CC=CC(S)=C1
988,CC(C)NCC1=CC=CC([SH](=O)=O)=C1
989,CC(C)NCC1=CC=CC([SH]=O)=C1
990,CC(C)NCC1=CC=CC=C1
991,CC(C)NCC1=CC=CC=C1Cl
992,CC(C)NCC1=CC=CC=C1F
993,CC(C)NCC1=CC=CC=C1NC=O
994,CC(C)NCC1=CC=CO1
995,CC(C)NCC1=CC=CS1
996,CC(C)NCC1=CN(C)N=C1
997,CC(C)NCC1=CC=CN=C1
998,CC(C)NCC1=COC=C1
999,CC(C)NCC1=CSC=N1
1000,CC(C)NS
1001,CC(C)NS(=O)(=O)C1=CC=CC(F)=C1
1002,CC(C)NS(=O)(=O)C1=CC=CC=C1
1003,CC(C)NS(=O)C1=CC=CC(F)=C1
1004,CC(C)NS(=O)C1=CC=CC=C1
1005,CC(C)NS(C)(=O)=O
1006,CC(C)NS(C)=O
1007,CC(C)NSC1=CC=CC(F)=C1
1008,CC(C)NSC1=CC=CC=C1
1009,CC(C)N[SH](=O)=O
1010,CC(C)N[SH]=O
1011,CC(C)NC1=CC=C(O)C=C1
1012,CC(C)NC1=CC=CC(F)=C1
1013,CC(C)NC1=CC=CC=C1
1014,CC(C)NC1=CC=CC=C1F
1015,CC(C)OC(=O)N1CCCC1
1016,CC(C)OC(=O)N1CCCCC1
1017,CC(C)OC(=O)C1=CC=CC=C1
1018,CC(C)OC(N)=O
1019,CC(C)OC=O
1020,CC(C)OCN
1021,CC(C)OCN1CCCC1
1022,CC(C)OCN1CCCCC1
1023,CC(C)OCC1=CC=CC=C1
1024,CC(C)OC1=CC(C(N)=O)=CC=N1
1025,CC(C)OC1=CC(C=O)=CC=N1
1026,CC(C)OC1=CC(CN)=CC=N1
1027,CC(C)OC1=CC=C(C#N)C=C1
1028,CC(C)OC1=CC=C(C(N)=O)C=C1
1029,CC(C)OC1=CC=C(C=O)C=C1
1030,CC(C)OC1=CC=C(CN)C=C1
1031,CC(C)OC1=CC=C(C[NH3+])C=C1
1032,CC(C)OC1=CC=C(Cl)C=C1
1033,CC(C)OC1=CC=C(N)C=C1
1034,CC(C)OC1=CC=C(NC=O)C=C1
1035,CC(C)OC1=CC=CC(F)=C1
1036,CC(C)OC1=CC=CC=C1
1037,CC(C)OC1=CC=CC=C1CN
1038,CC(C)OC1=CC=CC=C1O
1039,CC(C)S(=O)(=O)C1=CC=CC=C1
1040,CC(C)S(=O)CC1=CC=CC=C1
1041,CC(C)S(=O)C1=CC=CC=C1
1042,CC(C)S(C)(=O)=O
1043,CC(C)S(C)=O
1044,CC(C)SCC(N)=O
1045,CC(C)SCC=O
1046,CC(C)SCCN
1047,CC(C)SCC1=CC=CC=C1
1048,CC(C)SC1=CC=CC=C1
1049,CC(C)SC1=CC=CC=N1
1050,CC(C)SC1=NN=C[NH]1
1051,CC(C)SC1=NN=CN1C
1052,CC(C)[NH+](C)C
1053,CC(C)[NH+](C)CC(N)=O
1054,CC(C)[NH+](C)CC=O
1055,CC(C)[NH+](C)CCN
1056,CC(C)[NH+](C)CC1=CC=CC=C1
1057,CC(C)[NH2+]C(C)C
1058,CC(C)[NH2+]C(C)CO
1059,CC(C)[NH2+]C(C)C1=CC=CC=C1
1060,CC(C)[NH2+]C(C)C1=CC=CC=C1F
1061,CC(C)[NH2+]C1CCCN(C)C1
1062,CC(C)[NH2+]C1CCN(C)C1
1063,CC(C)[NH2+]CC(N)=O
1064,CC(C)[NH2+]CC=O
1065,CC(C)[NH2+]CCN
1066,CC(C)[NH2+]CCO
1067,CC(C)[NH2+]CC1=C[NH]N=C1
1068,CC(C)[NH2+]CC1=CC=C(O)C=C1
1069,CC(C)[NH2+]CC1=CC=CC=C1
1070,CC(C)[NH2+]CC1=CC=CC=C1F
1071,CC(C)[NH2+]CC1=CN(C)N=C1
1072,CC(C)[SH](=O)=O
1073,CC(C)[SH]=O
1074,CC(C)C1=C(C(N)=O)C=NO1
1075,CC(C)C1=C(C=O)C=NO1
1076,CC(C)C1=C(CN)C=NO1
1077,CC(C)C1=CC(F)=CC(F)=C1
1078,CC(C)C1=CC=C(C(N)=O)C=C1
1079,CC(C)C1=CC=C(C=O)C=C1
1080,CC(C)C1=CC=C(CN)C=C1
1081,CC(C)C1=CC=C(Cl)C=C1
1082,CC(C)C1=CC=C(S)C=C1
1083,CC(C)C1=CC=C([SH](=O)=O)C=C1
1084,CC(C)C1=CC=C([SH]=O)C=C1
1085,CC(C)C1=CC=CC(Cl)=C1
1086,CC(C)C1=CC=CC(F)=C1
1087,CC(C)C1=CC=CC=C1NC=O
1088,CC(C)C1=N[NH]C=C1C(N)=O
1089,CC(C)C1=N[NH]C=C1C=O
1090,CC(C)C1=N[NH]C=C1CN
1091,CC(C)C1=NN(C)C=C1C(N)=O
1092,CC(C)C1=NN(C)C=C1C=O
1093,CC(C)C1=NN(C)C=C1CN
1094,CC(C)N1N=CC=C1C(N)=O
1095,CC(C)N1N=CC=C1C=O
1096,CC(C)N1N=CC=C1CN
1097,CC(C)N1N=CC=C1NC(N)=O
1098,CC(C)N1N=CC=C1NC=O
1099,CC(C)N1N=CC=C1NCN
1100,CC(C1CC1)N(C)C
1101,CC(C1CC1)N(C)C=O
1102,CC(C=O)C(F)(F)F
1103,CC(C=O)C(F)F
1104,CC(C=O)CCO
1105,CC(C=O)CF
1106,CC(C=O)CN
1107,CC(C=O)CNC=O
1108,CC(C=O)C[NH3+]
1109,CC(C=O)CC1=CC=CC=C1
1110,CC(C=O)N(C)C
1111,CC(C=O)N1CCCC1
1112,CC(C=O)N1CCCC1=O
1113,CC(C=O)N1CCCCC1
1114,CC(C=O)N1CCN(C)CC1
1115,CC(C=O)N1CCN(C=O)CC1
1116,CC(C=O)N1CCNCC1
1117,CC(C=O)N1CC[NH+](C)CC1
1118,CC(C=O)N1CC[NH2+]CC1
1119,CC(C=O)NC(=O)O
1120,CC(C=O)NC(=O)C1=CC=CC=C1
1121,CC(C=O)NC(=O)C1=CC=CC=C1Cl
1122,CC(C=O)NC(=O)C1=COC=C1
1123,CC(C=O)NC(N)=O
1124,CC(C=O)NC=O
1125,CC(C=O)NCN
1126,CC(C=O)NCO
1127,CC(C=O)NCC1=CC=CC=C1
1128,CC(C=O)NCC1=CC=CC=C1Cl
1129,CC(C=O)NCC1=CC=CC=C1F
1130,CC(C=O)NCC1=COC=C1
1131,CC(C=O)NS
1132,CC(C=O)NS(=O)(=O)C1=CC=CC=C1
1133,CC(C=O)NS(=O)C1=CC=CC=C1
1134,CC(C=O)NS(C)(=O)=O
1135,CC(C=O)NS(C)=O
1136,CC(C=O)NSC1=CC=CC=C1
1137,CC(C=O)N[SH](=O)=O
1138,CC(C=O)N[SH]=O
1139,CC(C=O)NC1=CC=CC=C1
1140,CC(C=O)OC=O
1141,CC(C=O)OC1=CC=C(Cl)C=C1
1142,CC(C=O)OC1=CC=CC(F)=C1
1143,CC(C=O)OC1=CC=CC=C1
1144,CC(C=O)S(=O)CC1=CC=CC=C1
1145,CC(C=O)S(C)(=O)=O
1146,CC(C=O)S(C)=O
1147,CC(C=O)SCC1=CC=CC=C1
1148,CC(C=O)SC1=CC=CC=C1
1149,CC(C=O)SC1=CC=CC=N1
1150,CC(C=O)SC1=NN=C[NH]1
1151,CC(C=O)SC1=NN=CN1C
1152,CC(C=O)[NH+](C)C
1153,CC(C=O)[NH+]1CCCCC1
1154,CC(C=O)[SH](=O)=O
1155,CC(C=O)[SH]=O
1156,CC(C=O)C1=CC=CC=C1
1157,CC(C=O)C1=CC=CC=N1
1158,CC(C=O)C1=CC=CS1
1159,CC(C=O)C1=CC=CC=N1
1160,CC(C=O)N1C=CC=N1
1161,CC(CC(=O)O)NC=O
1162,CC(CC(N)=O)NC=O
1163,CC(CC(N)=O)C1=CC=CC=C1
1164,CC(CC=O)NC=O
1165,CC(CC=O)C1=CC=CC=C1
1166,CC(CCCO)NC=O
1167,CC(CCN)NC=O
1168,CC(CCN)C1=CC=CC=C1
1169,CC(CCO)C(N)=O
1170,CC(CCO)CNC=O
1171,CC(CCO)NC=O
1172,CC(CCS)NC=O
1173,CC(CCC1=CC=CC=C1)NC=O
1174,CC(CN(C)C)NC=O
1175,CC(CN)C(N)=O
1176,CC(CN)CCO
1177,CC(CN)CN
1178,CC(CN)CNC=O
1179,CC(CN)C[NH3+]
1180,CC(CN)CC1=CC=CC=C1
1181,CC(CN)N(C)C
1182,CC(CN)N1CCCC1
1183,CC(CN)N1CCCC1=O
1184,CC(CN)N1CCN(C)CC1
1185,CC(CN)N1CCN(C=O)CC1
1186,CC(CN)N1CCNCC1
1187,CC(CN)N1CCOCC1
1188,CC(CN)N1CC[NH+](C)CC1
1189,CC(CN)N1CC[NH2+]CC1
1190,CC(CN)NC(=O)C1=CC=CC=C1
1191,CC(CN)NC(N)=O
1192,CC(CN)NC=O
1193,CC(CN)NCN
1194,CC(CN)NCC1=CC=CC=C1
1195,CC(CN)NS
1196,CC(CN)NS(C)(=O)=O
1197,CC(CN)NS(C)=O
1198,CC(CN)N[SH](=O)=O
1199,CC(CN)N[SH]=O
1200,CC(CN)NC1=CC=CC=C1
1201,CC(CN)OC=O
1202,CC(CN)OC1=CC=C(Cl)C=C1
1203,CC(CN)OC1=CC=C(F)C=C1
1204,CC(CN)OC1=CC=CC(F)=C1
1205,CC(CN)OC1=CC=CC=C1
1206,CC(CN)S(=O)CC1=CC=CC=C1
1207,CC(CN)S(C)(=O)=O
1208,CC(CN)S(C)=O
1209,CC(CN)SCC1=CC=CC=C1
1210,CC(CN)SC1=CC=CC=C1
1211,CC(CN)SC1=NN=C[NH]1
1212,CC(CN)SC1=NN=CN1C
1213,CC(CN)[NH+](C)C
1214,CC(CN)[NH+]1CCCCC1
1215,CC(CN)[SH](=O)=O
1216,CC(CN)[SH]=O
1217,CC(CN)C1=CC=C(F)C=C1
1218,CC(CN)C1=CC=CC=C1
1219,CC(CN)C1=CC=CS1
1220,CC(CN)N1C=CC=N1
1221,CC(CN1CCCCC1)NC=O
1222,CC(CN1CCOCC1)NC=O
1223,CC(CNC(N)=O)N1CCOCC1
1224,CC(CNC(N)=O)OC1=CC=CC=C1
1225,CC(CNC(N)=O)[NH+](C)C
1226,CC(CNC(N)=O)C1=CC=CC=C1
1227,CC(CNC=O)N1CCOCC1
1228,CC(CNC=O)OC1=CC=CC=C1
1229,CC(CNC=O)[NH+](C)C
1230,CC(CNC=O)[NH+]1CCCC1
1231,CC(CNC=O)[NH+]1CCCCC1
1232,CC(CNC=O)C1=CC=C(F)C=C1
1233,CC(CNC=O)C1=CC=CC=C1
1234,CC(CNC=O)C1=CC=NC=C1
1235,CC(CNC=O)C1=CSC=C1
1236,CC(CNCN)N1CCOCC1
1237,CC(CNCN)OC1=CC=CC=C1
1238,CC(CNCN)[NH+](C)C
1239,CC(CNCN)C1=CC=CC=C1
1240,CC(CNC1=CC=CC=C1)NC=O
1241,CC(CNC1=CC=CC=C1)OC1=CC=CC=C1
1242,CC(CNC1=CC=CC=C1)S(C)=O
1243,CC(CNC1=CC=CC=C1)[SH]=O
1244,CC(CO)NC(=O)NC1=CC=CC=C1
1245,CC(CO)NC(=O)C1=CC=CC=C1
1246,CC(CO)NC(N)=O
1247,CC(CO)NC=O
1248,CC(CO)NCN
1249,CC(CO)NCNC1=CC=CC=C1
1250,CC(CO)NCC1=CC=CC=C1
1251,CC(CO)C1=CC=CC=C1
1252,CC(CS)N(C)C
1253,CC(CS)N(C)C(N)=O
1254,CC(CS)N(C)C=O
1255,CC(CS)N(C)CN
1256,CC(CS)NC(N)=O
1257,CC(CS)NC=O
1258,CC(CS)NCN
1259,CC(C[NH3+])C(N)=O
1260,CC(C[NH3+])CO
1261,CC(C[NH3+])N(C)C
1262,CC(C[NH3+])NC=O
1263,CC(C[O-])NC=O
1264,CC(CC1=CC=CC=C1)C(N)=O
1265,CC(CC1=CC=CC=C1)NC(N)=O
1266,CC(CC1=CC=CC=C1)NC=O
